,player,position,position_id,date,team,opp,score,fpts,min,starts
249,Rayan Ait-Nouri,"D,M",3,Mar 2,WOL,@NEW,L 0-3,5.6,90,1
250,Rayan Ait-Nouri,"D,M",3,Feb 25,WOL,SHU,W 1-0,22.0,76,1
251,Rayan Ait-Nouri,"D,M",3,Feb 17,WOL,@TOT,W 2-1,4.7,90,1
252,Rayan Ait-Nouri,"D,M",3,Feb 10,WOL,BRF,L 0-2,16.2,90,1
253,Rayan Ait-Nouri,"D,M",3,Feb 4,WOL,@CHE,W 4-2,10.75,86,1
254,Rayan Ait-Nouri,"D,M",3,Feb 1,WOL,MUN,L 3-4,2.0,35,0
255,Rayan Ait-Nouri,"D,M",3,Dec 30,WOL,EVE,W 3-0,15.75,72,1
256,Rayan Ait-Nouri,"D,M",3,Dec 27,WOL,@BRF,W 4-1,12.05,79,1
257,Rayan Ait-Nouri,"D,M",3,Dec 24,WOL,CHE,W 2-1,14.6,86,1
258,Rayan Ait-Nouri,"D,M",3,Dec 17,WOL,@WHU,L 0-3,1.5,19,0
259,Rayan Ait-Nouri,"D,M",3,Nov 27,WOL,@FUL,L 2-3,1.0,18,1
260,Rayan Ait-Nouri,"D,M",3,Nov 11,WOL,TOT,W 2-1,11.6,86,1
261,Rayan Ait-Nouri,"D,M",3,Nov 4,WOL,@SHU,L 1-2,12.0,90,1
262,Rayan Ait-Nouri,"D,M",3,Oct 28,WOL,NEW,T 2-2,12.55,90,1
263,Rayan Ait-Nouri,"D,M",3,Oct 21,WOL,@BOU,W 2-1,6.25,90,1
264,Rayan Ait-Nouri,"D,M",3,Oct 8,WOL,AVL,T 1-1,3.95,45,1
265,Rayan Ait-Nouri,"D,M",3,Sep 30,WOL,MCI,W 2-1,5.6,73,1
266,Rayan Ait-Nouri,"D,M",3,Sep 23,WOL,@LUT,T 1-1,6.35,45,1
267,Rayan Ait-Nouri,"D,M",3,Sep 16,WOL,LIV,L 1-3,9.15,65,1
268,Rayan Ait-Nouri,"D,M",3,Sep 3,WOL,@CRY,L 2-3,5.1,81,1
269,Rayan Ait-Nouri,"D,M",3,Aug 26,WOL,@EVE,W 1-0,1.25,45,0
270,Rayan Ait-Nouri,"D,M",3,Aug 19,WOL,BHA,L 1-4,7.5,85,1
271,Rayan Ait-Nouri,"D,M",3,Aug 14,WOL,@MUN,L 0-1,8.2,76,1
272,Boubacar Traore,M,4,May 19,WOL,@LIV,L 0-2,2.5,26,0
273,Boubacar Traore,M,4,May 11,WOL,CRY,L 1-3,5.0,45,1
274,Boubacar Traore,M,4,May 4,WOL,@MCI,L 1-5,3.85,90,1
275,Boubacar Traore,M,4,Apr 27,WOL,LUT,W 2-1,8.35,90,1
276,Boubacar Traore,M,4,Apr 24,WOL,BOU,L 0-1,5.5,25,0
277,Boubacar Traore,M,4,Apr 20,WOL,ARS,L 0-2,11.5,90,1
278,Boubacar Traore,M,4,Apr 13,WOL,@NOT,T 2-2,0.85,13,0
279,Boubacar Traore,M,4,Apr 6,WOL,WHU,L 1-2,0.75,14,0
280,Boubacar Traore,M,4,Apr 2,WOL,@BUR,T 1-1,0.5,6,0
281,Boubacar Traore,M,4,Mar 30,WOL,@AVL,L 0-2,4.5,5,0
282,Boubacar Traore,M,4,Mar 2,WOL,@NEW,L 0-3,1.25,8,0
283,Boubacar Traore,M,4,Feb 17,WOL,@TOT,W 2-1,0.5,1,0
284,Boubacar Traore,M,4,Dec 30,WOL,EVE,W 3-0,4.75,4,0
285,Boubacar Traore,M,4,Dec 9,WOL,NOT,T 1-1,3.0,28,0
286,Boubacar Traore,M,4,Dec 5,WOL,BUR,W 1-0,1.25,2,0
287,Boubacar Traore,M,4,Dec 2,WOL,@ARS,L 1-2,6.85,90,1
288,Boubacar Traore,M,4,Nov 4,WOL,@SHU,L 1-2,4.5,19,0
289,Boubacar Traore,M,4,Oct 28,WOL,NEW,T 2-2,4.5,53,1
290,Boubacar Traore,M,4,Oct 21,WOL,@BOU,W 2-1,9.5,90,1
291,Boubacar Traore,M,4,Oct 8,WOL,AVL,T 1-1,3.85,20,0
292,Boubacar Traore,M,4,Sep 30,WOL,MCI,W 2-1,2.5,22,0
293,Boubacar Traore,M,4,Sep 23,WOL,@LUT,T 1-1,2.1,18,0
294,Boubacar Traore,M,4,Sep 16,WOL,LIV,L 1-3,1.35,11,0
295,Boubacar Traore,M,4,Sep 3,WOL,@CRY,L 2-3,1.75,16,0
296,Jean-Ricner Bellegarde,M,4,May 19,WOL,@LIV,L 0-2,6.6,62,1
297,Jean-Ricner Bellegarde,M,4,May 11,WOL,CRY,L 1-3,3.75,45,0
298,Jean-Ricner Bellegarde,M,4,May 4,WOL,@MCI,L 1-5,8.0,45,0
299,Jean-Ricner Bellegarde,M,4,Mar 9,WOL,FUL,W 2-1,0.5,10,1
300,Jean-Ricner Bellegarde,M,4,Mar 2,WOL,@NEW,L 0-3,6.85,80,1
301,Jean-Ricner Bellegarde,M,4,Feb 25,WOL,SHU,W 1-0,1.2,3,0
